Batch,Episode,PTO Damping,Reward,Training Loss,Validation Loss
0,0,1241379.3103448276,0.0,1.5327801704406738,1.7467902898788452
0,1,1000000.0,0.6371024589244113,5.293027400970459,0.7610250115394592
0,2,1000000.0,0.7708262664981368,1.017456293106079,1.584709644317627
0,3,1000000.0,0.8318257281210989,0.32322946190834045,0.5911677479743958
0,4,1000000.0,0.8670380014851687,0.3375241458415985,0.39330899715423584
0,5,1000000.0,0.8900144912670984,0.6682748794555664,0.20125381648540497
0,6,1000000.0,0.9062033016871566,0.5513243675231934,1.4829679727554321
0,7,1000000.0,0.9182302513051454,0.32733651995658875,2.5020127296447754
0,8,1241379.3103448276,2.1491091315047517,24.882200241088867,9.963603019714355
0,9,1275862.0689655172,0.7700188590365641,2.318761110305786,0.46655383706092834
0,10,1241379.3103448276,0.7531153448440798,1.6849446296691895,0.8018679618835449
0,11,1241379.3103448276,0.7711819758715306,1.5392612218856812,1.8988701105117798
0,12,1103448.2758620689,1.3516136257970521,1.220289945602417,0.6556628346443176
0,13,1103448.2758620689,1.3187084766413875,2.2436907291412354,1.637587547302246
0,14,1103448.2758620689,1.291500858890982,0.771644651889801,0.5468966960906982
0,15,1103448.2758620689,1.2686168307118162,3.5081844329833984,0.3576381504535675
0,16,1103448.2758620689,1.249094114418761,0.6080579161643982,0.42536458373069763
0,17,1103448.2758620689,1.2322379084366542,2.167966604232788,0.3012894093990326
0,18,1103448.2758620689,1.217533568037658,0.47036123275756836,0.8388031125068665
0,19,1103448.2758620689,1.2045915210901035,1.752538800239563,1.65529203414917
0,20,1103448.2758620689,1.1931112994171045,0.757603108882904,1.3331679105758667
0,21,1793103.448275862,0.2854123103258,0.4715861976146698,0.40505075454711914
0,22,1103448.2758620689,0.20134314116900204,0.09169063717126846,0.8033959865570068
0,23,1103448.2758620689,0.1787648065469899,0.45654284954071045,0.17203040421009064
0,24,1103448.2758620689,0.15766975438504655,1.1045708656311035,0.23385173082351685
0,25,1103448.2758620689,0.13787928039117098,0.7112188935279846,1.4928232431411743
0,26,1103448.2758620689,0.11924467867447379,0.485666424036026,1.0460504293441772
0,27,1241379.3103448276,0.09422043586596707,0.818425714969635,0.18778102099895477
0,28,1103448.2758620689,0.08509714640506,0.43781396746635437,0.4752267599105835
0,29,1000000.0,0.08670319429669446,0.3784928619861603,0.9390279650688171
0,30,1103448.2758620689,0.053862699868203995,0.8510785102844238,0.36154699325561523
0,31,1275862.0689655172,0.032124107845909335,0.3065963089466095,0.2320604771375656
0,32,1103448.2758620689,0.02581699224498464,0.831418514251709,0.7421280741691589
0,33,1241379.3103448276,0.0047165937184776565,0.595639705657959,0.17179901897907257
0,34,1000000.0,0.01845593093599172,0.2505185902118683,0.9200229048728943
0,35,1137931.0344827585,0.9382999735592709,1.5281256437301636,3.4195830821990967
0,36,1137931.0344827585,0.9396752641422685,1.4587393999099731,3.3692233562469482
0,37,1137931.0344827585,0.940990870503229,4.802714824676514,0.8622455596923828
0,38,1137931.0344827585,0.9422505723565703,2.0165934562683105,0.7337134480476379
0,39,1034482.7586206896,1.0433982987334756,0.6099184155464172,3.15966796875
1,40,1034482.7586206896,1.0422561721159318,1.4761934280395508,0.2602667808532715
1,41,2000000.0,3.954122281313965,11.342289924621582,12.719009399414062
1,42,2000000.0,3.6259666389020935,11.154057502746582,8.653946876525879
1,43,2000000.0,3.3737841499123316,6.9820475578308105,5.176635265350342
1,44,2000000.0,3.1725037688100124,7.034422397613525,7.405481815338135
1,45,2000000.0,3.0072670951128733,3.9279661178588867,5.879845142364502
1,46,2000000.0,2.8686387893255625,5.708118915557861,3.7348029613494873
1,47,2000000.0,2.7503033730670525,4.095887660980225,3.4992332458496094
1,48,1620689.6551724137,1.5106054694263298,0.595073401927948,1.6173168420791626
1,49,2000000.0,2.2329337290892215,2.3396975994110107,1.9721275568008423
1,50,2000000.0,2.1804530512636213,1.7081050872802734,0.2883587181568146
1,51,2000000.0,2.1326407733902815,0.15236736834049225,0.6536722779273987
1,52,2000000.0,2.0888699043624723,1.2926639318466187,1.1012545824050903
1,53,2000000.0,2.0486241726107832,0.4354081153869629,0.5252470374107361
1,54,2000000.0,2.0114741787123105,0.769472062587738,0.4434628486633301
1,55,2000000.0,1.9770595304776746,1.0262504816055298,0.3022608160972595
1,56,2000000.0,1.945075265382731,1.206175446510315,0.2845630645751953
1,57,2000000.0,1.9152613960786562,0.8618671894073486,1.4104355573654175
1,58,2000000.0,1.8873947647512257,0.7805631756782532,0.7660669684410095
1,59,2000000.0,1.8612826274899847,1.0858445167541504,0.08900537341833115
1,60,2000000.0,1.8367575509758163,0.5272191762924194,0.4333578646183014
1,61,1379310.3448275863,0.3591400306855328,2.772357225418091,2.2661874294281006
1,62,2000000.0,0.8495868691541345,1.0191068649291992,1.2579565048217773
1,63,2000000.0,0.8512985837407984,1.4249612092971802,1.4104515314102173
1,64,2000000.0,0.8529716299695946,0.917235791683197,1.008581519126892
1,65,2000000.0,0.8546073076025443,1.5030306577682495,0.09425777196884155
1,66,2000000.0,0.8562068586699579,0.4282023012638092,0.18818753957748413
1,67,2000000.0,0.8577714706430937,0.5355492234230042,0.2790733277797699
1,68,2000000.0,0.8593022794000925,0.21258394420146942,0.10191983729600906
1,69,2000000.0,0.8608003720006775,0.4792824685573578,0.3189837336540222
1,70,1551724.1379310344,0.7600189629862552,2.2054145336151123,2.663696527481079
1,71,2000000.0,0.6765995083597134,1.1142815351486206,1.0952972173690796
1,72,1896551.724137931,0.02856074003080299,3.993295669555664,1.9397965669631958
1,73,2000000.0,0.030908894817682896,3.037238359451294,1.7795666456222534
1,74,2000000.0,0.025443756929462588,2.2993967533111572,1.8912814855575562
1,75,2000000.0,0.020075860809678762,0.7053027153015137,1.0254541635513306
1,76,2000000.0,0.014801841157627452,1.0999962091445923,1.152537226676941
1,77,2000000.0,0.009618503958129129,1.333004355430603,1.491444706916809
1,78,2000000.0,0.004522815169634571,0.7376803755760193,1.43449068069458
1,79,2000000.0,0.0004881096782928605,0.31408703327178955,0.7127054333686829
2,80,2000000.0,0.005417015063746416,0.44021153450012207,1.3768218755722046
2,81,2000000.0,0.010266514303920338,0.45101550221443176,1.4909138679504395
2,82,1620689.6551724137,0.044341130333353594,0.2897215783596039,0.19545650482177734
2,83,2000000.0,0.01955975110474629,1.7480310201644897,2.092724561691284
2,84,2000000.0,0.02418684608050538,0.45831409096717834,0.4967103898525238
2,85,2000000.0,0.028743797161695315,0.7195849418640137,0.1844019889831543
2,86,2000000.0,0.03323267393822569,1.1354904174804688,0.7392299771308899
2,87,2000000.0,0.03765545543201185,1.0694066286087036,0.7607150673866272
2,88,2000000.0,0.042014035268665505,1.3097225427627563,0.08872264623641968
2,89,2000000.0,0.04631022648836122,0.9330629706382751,0.7071060538291931
2,90,2000000.0,0.050545766025448864,0.19930362701416016,0.3467520773410797
2,91,1586206.896551724,0.1342349460763363,1.6112974882125854,0.2295093536376953
2,92,2000000.0,0.13074214028111522,0.2634139955043793,1.7753071784973145
2,93,1620689.6551724137,0.2051971014090387,0.22604620456695557,0.7152726054191589
2,94,2000000.0,0.3848047445437934,0.12800322473049164,0.4484870433807373
2,95,2000000.0,0.38812411269473945,1.0136300325393677,0.9508485794067383
2,96,1172413.7931034483,0.036283015919657075,0.44811299443244934,0.5096518993377686
