Batch,Episode,PTO Damping,Reward,Training Loss,Validation Loss
0,0,1413793.103448276,0.0,5.795492649078369,0.40428557991981506
0,1,1172413.7931034483,0.7221609540684084,9.403916358947754,4.544236183166504
0,2,1172413.7931034483,0.826119787076692,2.163212776184082,2.8437888622283936
0,3,1172413.7931034483,0.8731577033670848,1.460300087928772,6.500303745269775
0,4,1172413.7931034483,0.9001037053125562,1.8714431524276733,5.13056755065918
0,5,1172413.7931034483,0.9175883007247654,1.7646039724349976,0.39666759967803955
0,6,1172413.7931034483,0.9298567607729248,3.923694610595703,0.3928355872631073
0,7,1068965.5172413792,1.0584623906739659,0.32895004749298096,0.54264235496521
0,8,1068965.5172413792,1.050984831156888,1.4607062339782715,2.0617449283599854
0,9,1068965.5172413792,1.0452039536423643,5.054084300994873,1.6035456657409668
0,10,1068965.5172413792,0.9910392795376539,1.3149361610412598,0.09905296564102173
0,11,1068965.5172413792,0.9917859595051651,1.5652176141738892,0.28555741906166077
0,12,1068965.5172413792,0.9924180962250473,0.3138529658317566,0.4574836194515228
0,13,1586206.896551724,2.374755317926364,2.5242502689361572,5.759726047515869
0,14,1586206.896551724,2.163273382020751,5.067821979522705,4.189280986785889
0,15,1586206.896551724,2.0120325789588933,0.8341057896614075,0.6814140677452087
0,16,1586206.896551724,1.897713559669716,0.3490658700466156,0.45698440074920654
0,17,1586206.896551724,1.8078615132645701,0.40699124336242676,0.283663272857666
0,18,1586206.896551724,1.7351550063659922,0.445039838552475,1.3867926597595215
0,19,1586206.896551724,1.6749798756109948,0.04768557474017143,2.6460556983947754
0,20,1586206.896551724,1.6242698687172,0.7022411227226257,1.1085866689682007
0,21,1586206.896551724,1.580900466039637,0.275611013174057,2.1907389163970947
0,22,1586206.896551724,1.5433490505191014,0.47509491443634033,1.2668946981430054
0,23,1586206.896551724,1.5104934727841335,0.7297830581665039,0.10010949522256851
0,24,1586206.896551724,1.4814870711133576,0.40630224347114563,0.4184337854385376
0,25,1586206.896551724,1.4556781136234527,0.7992231845855713,0.8393827080726624
0,26,1586206.896551724,1.4325561664928859,0.02082907222211361,3.582993507385254
0,27,1586206.896551724,1.4117153818747137,2.665281057357788,0.2829231917858124
0,28,1586206.896551724,1.3928287532605004,0.6774601340293884,2.141296148300171
0,29,1586206.896551724,1.3756296751657258,0.054419223219156265,0.5179595351219177
0,30,1586206.896551724,1.3598984847695612,1.0818642377853394,0.46936145424842834
0,31,1586206.896551724,1.3454524740683633,0.38413867354393005,1.2540615797042847
0,32,1586206.896551724,1.3321383656885906,1.6964449882507324,2.482010841369629
0,33,1586206.896551724,1.319826567511861,0.7714446187019348,1.697189450263977
0,34,1586206.896551724,1.3084067314660248,0.20730966329574585,0.4545481204986572
0,35,1586206.896551724,1.2977842818848324,1.9506516456604004,0.33410653471946716
0,36,1586206.896551724,1.287877673892345,0.36634311079978943,1.333513617515564
0,37,1586206.896551724,1.2786162078807508,0.08185840398073196,0.6001883149147034
0,38,1586206.896551724,1.2699382721451795,0.608754575252533,1.3985141515731812
0,39,1586206.896551724,1.2617899184423773,2.3590011596679688,2.6899220943450928
1,40,1586206.896551724,1.2541236987986877,1.225054144859314,2.255688428878784
1,41,1586206.896551724,1.2468977090701143,0.6834073662757874,1.3013437986373901
1,42,1586206.896551724,1.240074797423027,0.46035799384117126,1.0304774045944214
1,43,1586206.896551724,1.2336219053411515,0.07899413257837296,0.35236045718193054
1,44,1586206.896551724,1.227509515864607,0.17720253765583038,0.5174676775932312
1,45,1586206.896551724,1.221711189157451,0.11584970355033875,1.5984922647476196
1,46,1586206.896551724,1.2162031696280269,2.366628646850586,1.468520998954773
1,47,1586206.896551724,1.2109640520126044,0.43588659167289734,0.09035582095384598
1,48,1586206.896551724,1.2059744963107561,1.2299885749816895,1.1716095209121704
1,49,1586206.896551724,1.2012169834017785,0.7514311671257019,0.10840607434511185
1,50,1586206.896551724,1.1966756047018392,0.45637956261634827,1.6582149267196655
1,51,1586206.896551724,1.1923358804359283,1.3421969413757324,0.18252182006835938
1,52,1586206.896551724,1.1881846020681404,0.6727071404457092,0.3564095199108124
1,53,1586206.896551724,1.1842096952121375,0.32426154613494873,1.3238035440444946
1,54,1586206.896551724,1.1804000999718933,5.106748104095459,1.5535227060317993
1,55,1586206.896551724,1.1767456661725795,0.16985781490802765,0.06707637757062912
1,56,1586206.896551724,1.1732370613570724,0.6447272896766663,0.355785608291626
1,57,1586206.896551724,1.1698656897640145,0.31499001383781433,0.15094387531280518
1,58,1103448.2758620689,1.4020129760669058,0.8427402377128601,0.07615024596452713
1,59,1034482.7586206896,3.4298120029312513,7.9192070960998535,5.928171634674072
1,60,1034482.7586206896,3.269095670657416,2.2266998291015625,5.260738372802734
1,61,1448275.8620689656,8.07487585157042,43.21805953979492,41.29277420043945
1,62,1448275.8620689656,6.531882006109821,25.364988327026367,23.725173950195312
1,63,1448275.8620689656,5.642605446504695,16.88751792907715,14.735922813415527
1,64,1448275.8620689656,5.047585294608839,10.186556816101074,9.681507110595703
1,65,1448275.8620689656,4.614362232885964,10.363228797912598,9.729872703552246
1,66,1448275.8620689656,4.28122661616918,4.8898797035217285,3.726206064224243
1,67,1448275.8620689656,4.015046613317409,1.3242892026901245,5.627760410308838
1,68,1448275.8620689656,3.796237748120106,3.9859182834625244,2.7977569103240967
1,69,1137931.0344827585,0.5440798983506248,3.368525743484497,4.211874008178711
1,70,1448275.8620689656,0.5386866712850215,6.702800750732422,4.978303909301758
1,71,1448275.8620689656,0.5413533606695069,2.372469425201416,2.755406141281128
1,72,1448275.8620689656,0.5439855845684004,1.7548049688339233,2.5216691493988037
1,73,1448275.8620689656,0.5465840979177132,2.091718912124634,1.1507457494735718
1,74,1413793.103448276,0.19631629085026867,5.799641132354736,3.2099807262420654
1,75,1482758.6206896552,0.4442019419611511,0.4607051610946655,1.0900739431381226
1,76,1448275.8620689656,0.44715616651036144,2.4007530212402344,0.31630268692970276
1,77,1448275.8620689656,0.44996683093959666,2.970445394515991,0.8603711724281311
1,78,1034482.7586206896,0.4540935882666377,1.0488201379776,2.134505033493042
1,79,1448275.8620689656,0.4554754799936906,0.29375943541526794,1.8490362167358398
2,80,1448275.8620689656,0.45818540153954385,0.8731721043586731,2.1998636722564697
2,81,1448275.8620689656,0.46086316973018604,1.3489471673965454,1.0264581441879272
2,82,1448275.8620689656,0.4635094688332194,0.8351197838783264,0.3760693073272705
2,83,1448275.8620689656,0.466124960709654,2.022381544113159,0.7907615303993225
2,84,1448275.8620689656,0.4687102858231468,0.63795405626297,1.0946037769317627
2,85,1137931.0344827585,0.031138743239680643,4.601041316986084,0.6927822232246399
2,86,1448275.8620689656,0.029405551818491867,1.8641248941421509,0.8835222721099854
2,87,1034482.7586206896,0.0391719603570166,2.5108659267425537,2.9847981929779053
2,88,1448275.8620689656,0.03568896863823311,0.6759088039398193,2.9370555877685547
2,89,1448275.8620689656,0.03878973476086835,2.3627865314483643,1.042340636253357
2,90,1448275.8620689656,0.04185187938095331,2.750856399536133,1.29615318775177
2,91,1448275.8620689656,0.044876391510968616,1.4857177734375,0.9035674929618835
2,92,1448275.8620689656,0.047864222390504925,1.250874400138855,1.9770349264144897
2,93,1448275.8620689656,0.05081628737053065,0.8770118355751038,2.613487958908081
2,94,1034482.7586206896,0.06053913252313262,1.5271860361099243,1.1634588241577148
2,95,1448275.8620689656,0.05658050851833586,1.651307225227356,0.6151695251464844
2,96,1448275.8620689656,0.05943063951246554,1.2193264961242676,0.33572518825531006
2,97,1448275.8620689656,0.062248337165625854,0.610829770565033,1.382472038269043
2,98,1448275.8620689656,0.06503436201418598,1.1897413730621338,2.2256829738616943
2,99,1448275.8620689656,0.06778944785829312,0.9291641116142273,2.1974294185638428
2,100,1448275.8620689656,0.07051430299307525,0.5129885673522949,1.9196743965148926
2,101,1448275.8620689656,0.07320961137035192,1.9052289724349976,0.9149890542030334
2,102,1034482.7586206896,0.08292174588271467,1.0031119585037231,1.853785514831543
2,103,1448275.8620689656,0.07847964188109759,1.1665825843811035,0.92453533411026
2,104,1586206.896551724,0.0786446068323081,0.03748379647731781,2.04207444190979
2,105,1103448.2758620689,0.08965968136697931,0.7951955199241638,0.45816919207572937
2,106,1448275.8620689656,0.08621448066428791,1.1774684190750122,0.3866143226623535
2,107,1586206.896551724,0.08627049799793356,0.08877792954444885,1.4589519500732422
2,108,1448275.8620689656,0.09126354115070412,0.6371328830718994,1.0256260633468628
2,109,1586206.896551724,0.09124982571220466,1.869543433189392,0.5094643235206604
2,110,1586206.896551724,0.09370848605138456,0.2476252168416977,0.3518562316894531
2,111,1448275.8620689656,0.09865739544251322,0.09871446341276169,0.8190575242042542
2,112,1586206.896551724,0.0985432380114211,1.292544960975647,0.4511925280094147
2,113,1448275.8620689656,0.10346489230375411,0.8671324253082275,0.491670161485672
2,114,1896551.724137931,0.41833644529548697,0.07435397803783417,2.368943452835083
2,115,1586206.896551724,0.42082509628775977,3.1408112049102783,1.3647117614746094
2,116,1448275.8620689656,0.4230168886479051,0.4100731313228607,0.29235219955444336
2,117,1586206.896551724,0.13948367948959373,0.2871955335140228,0.4197801649570465
2,118,1448275.8620689656,0.12885970341887915,0.19697733223438263,0.3929924964904785
2,119,1586206.896551724,0.13462377303406997,0.43092742562294006,0.09243015199899673
3,120,1034482.7586206896,0.13539935009797627,0.48825201392173767,0.1561398059129715
3,121,1586206.896551724,0.129820456383711,0.59935462474823,0.6734938025474548
3,122,1448275.8620689656,0.11918521551062673,0.5057094097137451,0.234120175242424
